trial,model,target_rank_in_tour,tour_length,fcr
988,M4* greedy,6,12.910070617161404,4.162316856130901
988,M4* 2-opt,6,11.392613267964895,3.5241636440284005
989,M4* greedy,7,13.815343511956899,1.3359287193513896
989,M4* 2-opt,6,13.648680850718359,1.3030632422089867
990,M4* greedy,7,13.722809543452865,6.271581029455903
990,M4* 2-opt,8,13.707577400331424,6.435232613468242
991,M4* greedy,4,12.502320284174068,1.3358191781171451
991,M4* 2-opt,5,11.576696998903474,1.980626080791276
992,M4* greedy,8,13.657840856819796,4.91374130314908
992,M4* 2-opt,8,12.622724486714546,4.465543780888411
993,M4* greedy,7,12.268007455038848,2.621946568640644
993,M4* 2-opt,7,12.065094962608754,2.562039675986316
994,M4* greedy,5,13.864201934263843,1.56477606700838
994,M4* 2-opt,2,13.640500506871227,1.3397486854284588
995,M4* greedy,6,12.185632103869162,2.3166524714909946
995,M4* 2-opt,3,10.485771249776061,1.88724164408137
996,M4* greedy,1,13.786273517065903,4.0610305579520185
996,M4* 2-opt,1,13.786273517065903,3.9794830450723557
997,M4* greedy,1,13.211117205694952,5.85392894438137
997,M4* 2-opt,1,13.211117205694952,5.734412227235421
998,M4* greedy,1,11.663798401421815,1.0
998,M4* 2-opt,1,11.01554931800219,1.0
999,M4* greedy,7,12.450441153463238,3.8581405673220885
999,M4* 2-opt,7,12.450441153463238,3.8581405673220885
