prior_type,model,fcr
near-uniform,M1,23.298812
near-uniform,M1,21.405419
near-uniform,M1,38.203160
near-uniform,M1,18.167737
near-uniform,M1,13.069107
near-uniform,M1,20.968655
near-uniform,M1,17.188822
near-uniform,M1,27.872333
near-uniform,M1,2.198938
near-uniform,M1,8.068948
near-uniform,M1,41.800425
near-uniform,M1,14.464188
near-uniform,M1,1.705257
near-uniform,M1,12.574905
near-uniform,M1,23.460015
near-uniform,M1,26.537019
near-uniform,M1,71.835363
near-uniform,M1,29.104684
near-uniform,M1,1.094626
near-uniform,M1,1.365975
near-uniform,M1,49.033590
near-uniform,M1,3.345136
near-uniform,M1,26.579285
near-uniform,M1,54.612777
near-uniform,M1,19.808877
near-uniform,M1,6.012529
near-uniform,M1,3.267972
near-uniform,M1,9.772113
near-uniform,M1,15.116931
near-uniform,M1,19.645816
near-uniform,M1,26.639065
near-uniform,M1,62.305340
near-uniform,M1,17.164985
near-uniform,M1,34.958387
near-uniform,M1,4.178856
near-uniform,M1,18.645548
near-uniform,M1,24.688130
near-uniform,M1,11.240453
near-uniform,M1,5.800287
near-uniform,M1,5.919464
near-uniform,M1,12.884751
near-uniform,M1,27.593578
near-uniform,M1,61.338046
near-uniform,M1,13.956838
near-uniform,M1,38.678314
near-uniform,M1,16.747270
near-uniform,M1,5.462412
near-uniform,M1,54.418833
near-uniform,M1,1.656431
near-uniform,M1,22.872832
near-uniform,M1,14.699683
near-uniform,M1,16.991900
near-uniform,M1,20.159994
near-uniform,M1,21.484837
near-uniform,M1,39.416786
near-uniform,M1,17.955696
near-uniform,M1,74.273478
near-uniform,M1,12.292116
near-uniform,M1,1.993061
near-uniform,M1,1.000000
near-uniform,M1,13.348256
near-uniform,M1,16.181766
near-uniform,M1,31.717854
near-uniform,M1,32.985066
near-uniform,M1,2.150511
near-uniform,M1,29.595820
near-uniform,M1,37.531797
near-uniform,M1,1.000000
near-uniform,M1,10.933943
near-uniform,M1,35.204574
near-uniform,M1,10.524427
near-uniform,M1,27.133039
near-uniform,M1,1.639346
near-uniform,M1,11.291133
near-uniform,M1,16.971923
near-uniform,M1,17.217331
near-uniform,M1,5.447289
near-uniform,M1,24.806924
near-uniform,M1,7.068089
near-uniform,M1,2.892492
near-uniform,M1,11.544967
near-uniform,M1,30.498744
near-uniform,M1,15.308227
near-uniform,M1,16.715617
near-uniform,M1,41.222553
near-uniform,M1,11.741357
near-uniform,M1,8.196907
near-uniform,M1,25.911520
near-uniform,M1,12.673235
near-uniform,M1,5.456508
near-uniform,M1,33.880482
near-uniform,M1,83.004142
near-uniform,M1,30.094210
near-uniform,M1,15.344246
near-uniform,M1,9.173428
near-uniform,M1,5.157827
near-uniform,M1,25.000420
near-uniform,M1,2.289657
near-uniform,M1,13.185520
near-uniform,M1,2.358640
near-uniform,M1,11.458858
near-uniform,M1,5.495055
near-uniform,M1,15.840607
near-uniform,M1,10.649802
near-uniform,M1,4.200239
near-uniform,M1,48.032601
near-uniform,M1,2.322326
near-uniform,M1,3.715210
near-uniform,M1,1.000000
near-uniform,M1,2.556686
near-uniform,M1,12.646450
near-uniform,M1,36.941160
near-uniform,M1,16.938474
near-uniform,M1,1.279813
near-uniform,M1,4.302586
near-uniform,M1,3.529502
near-uniform,M1,11.154796
near-uniform,M1,20.815074
near-uniform,M1,20.188048
near-uniform,M1,29.506334
near-uniform,M1,29.090166
near-uniform,M1,17.175010
near-uniform,M1,34.779275
near-uniform,M1,22.666358
near-uniform,M1,1.000000
near-uniform,M1,2.132686
near-uniform,M1,16.363652
near-uniform,M1,27.754971
near-uniform,M1,4.219236
near-uniform,M1,64.887106
near-uniform,M1,19.020944
near-uniform,M1,7.034454
near-uniform,M1,1.000000
near-uniform,M1,42.814765
near-uniform,M1,6.199297
near-uniform,M1,52.259196
near-uniform,M1,13.486944
near-uniform,M1,50.801963
near-uniform,M1,1.000000
near-uniform,M1,25.040105
near-uniform,M1,17.186271
near-uniform,M1,40.974875
near-uniform,M1,70.720604
near-uniform,M1,17.818257
near-uniform,M1,9.533526
near-uniform,M1,8.353677
near-uniform,M1,15.376123
near-uniform,M1,10.622055
near-uniform,M1,1.000000
near-uniform,M1,1.294387
near-uniform,M1,11.490465
near-uniform,M1,4.996368
near-uniform,M1,63.209238
near-uniform,M1,47.511070
near-uniform,M1,18.227148
near-uniform,M1,45.633467
near-uniform,M1,1.254466
near-uniform,M1,14.475777
near-uniform,M1,17.694510
near-uniform,M1,29.221778
near-uniform,M1,48.839775
near-uniform,M1,24.896122
near-uniform,M1,15.468577
near-uniform,M1,17.153578
power-law,M2,3.440627
power-law,M2,2.417914
power-law,M2,5.354690
power-law,M2,2.379243
power-law,M2,2.513479
power-law,M2,7.286642
power-law,M2,1.000000
power-law,M2,3.357419
power-law,M2,1.000000
power-law,M2,4.040580
power-law,M2,1.000000
power-law,M2,2.332748
power-law,M2,5.367127
power-law,M2,1.566542
power-law,M2,1.000000
power-law,M2,1.705820
power-law,M2,2.570683
power-law,M2,1.527955
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,1.161347
power-law,M2,1.335319
power-law,M2,2.108064
power-law,M2,2.888930
power-law,M2,1.000000
power-law,M2,1.124408
power-law,M2,1.303360
power-law,M2,1.681258
power-law,M2,1.000000
power-law,M2,1.425994
power-law,M2,2.089955
power-law,M2,1.045586
power-law,M2,5.191305
power-law,M2,4.024915
power-law,M2,1.026908
power-law,M2,1.000000
power-law,M2,1.400457
power-law,M2,2.362830
power-law,M2,1.569598
power-law,M2,6.923197
power-law,M2,2.460468
power-law,M2,2.689770
power-law,M2,2.077398
power-law,M2,1.000000
power-law,M2,3.125450
power-law,M2,1.045093
power-law,M2,1.001510
power-law,M2,1.000000
power-law,M2,1.108105
power-law,M2,1.600259
power-law,M2,2.709895
power-law,M2,1.288316
power-law,M2,1.379867
power-law,M2,7.287547
power-law,M2,1.097702
power-law,M2,1.627040
power-law,M2,1.372373
power-law,M2,1.879960
power-law,M2,1.918785
power-law,M2,4.816708
power-law,M2,1.638503
power-law,M2,1.580710
power-law,M2,1.226784
power-law,M2,2.291735
power-law,M2,4.078609
power-law,M2,4.939801
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,4.028427
power-law,M2,2.399699
power-law,M2,1.709057
power-law,M2,2.459012
power-law,M2,3.706725
power-law,M2,5.385063
power-law,M2,1.795044
power-law,M2,1.000000
power-law,M2,4.983659
power-law,M2,2.924523
power-law,M2,3.084887
power-law,M2,1.713810
power-law,M2,5.019131
power-law,M2,1.229562
power-law,M2,5.282931
power-law,M2,1.278716
power-law,M2,2.657336
power-law,M2,1.817375
power-law,M2,4.703943
power-law,M2,2.384240
power-law,M2,2.037617
power-law,M2,6.742796
power-law,M2,1.694545
power-law,M2,1.244674
power-law,M2,1.631130
power-law,M2,8.853046
power-law,M2,2.038277
power-law,M2,1.163705
power-law,M2,2.760368
power-law,M2,2.327865
power-law,M2,3.502945
power-law,M2,1.649545
power-law,M2,1.078417
power-law,M2,1.576702
power-law,M2,1.474279
power-law,M2,1.343603
power-law,M2,1.653580
power-law,M2,1.357792
power-law,M2,1.000000
power-law,M2,3.326135
power-law,M2,5.008912
power-law,M2,2.051570
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,1.408555
power-law,M2,2.732029
power-law,M2,1.034324
power-law,M2,1.173412
power-law,M2,1.776762
power-law,M2,1.548822
power-law,M2,2.871108
power-law,M2,2.127357
power-law,M2,1.433955
power-law,M2,4.312529
power-law,M2,1.337475
power-law,M2,1.407398
power-law,M2,4.244519
power-law,M2,5.764368
power-law,M2,4.056210
power-law,M2,1.987048
power-law,M2,1.262422
power-law,M2,1.000000
power-law,M2,2.838489
power-law,M2,1.857470
power-law,M2,1.396746
power-law,M2,1.410071
power-law,M2,1.000000
power-law,M2,1.693921
power-law,M2,9.045718
power-law,M2,1.350536
power-law,M2,1.451111
power-law,M2,1.025808
power-law,M2,1.276560
power-law,M2,1.153035
power-law,M2,1.000000
power-law,M2,1.842274
power-law,M2,1.363383
power-law,M2,1.000000
power-law,M2,5.101008
power-law,M2,3.391518
power-law,M2,1.635660
power-law,M2,4.363242
power-law,M2,2.962765
power-law,M2,4.271536
power-law,M2,1.000000
power-law,M2,1.209464
power-law,M2,2.694577
power-law,M2,2.359417
power-law,M2,1.000000
power-law,M2,1.292145
power-law,M2,1.912049
power-law,M2,4.346355
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,2.839177
power-law,M2,1.000000
power-law,M2,2.260653
power-law,M2,2.003405
power-law,M2,2.969442
power-law,M2,4.858225
power-law,M2,2.224687
power-law,M2,1.005848
power-law,M2,1.000000
power-law,M2,2.171471
power-law,M2,1.216410
power-law,M2,1.000000
power-law,M2,2.535487
power-law,M2,1.117614
power-law,M2,1.000000
power-law,M2,1.072901
power-law,M2,1.495756
power-law,M2,1.000000
power-law,M2,2.268131
power-law,M2,2.500220
power-law,M2,1.816614
power-law,M2,1.295202
power-law,M2,1.148589
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,2.133615
power-law,M2,4.272080
power-law,M2,3.278458
power-law,M2,1.306824
power-law,M2,1.000000
power-law,M2,2.208295
power-law,M2,1.000000
power-law,M2,1.913569
power-law,M2,1.019304
power-law,M2,1.000000
power-law,M2,1.236437
power-law,M2,2.819323
power-law,M2,1.057214
power-law,M2,1.003937
power-law,M2,1.128558
power-law,M2,1.154825
power-law,M2,1.000000
power-law,M2,1.132966
power-law,M2,1.392094
power-law,M2,1.424973
power-law,M2,1.630350
power-law,M2,1.432941
power-law,M2,1.310137
power-law,M2,1.118864
power-law,M2,2.406154
power-law,M2,1.474975
power-law,M2,1.015147
power-law,M2,1.029652
power-law,M2,1.276113
power-law,M2,2.174221
power-law,M2,3.830968
power-law,M2,1.005172
power-law,M2,2.136774
power-law,M2,1.410258
power-law,M2,1.427123
power-law,M2,1.238566
power-law,M2,1.738667
power-law,M2,1.191740
power-law,M2,7.166706
power-law,M2,1.000000
power-law,M2,4.530942
power-law,M2,1.361492
power-law,M2,1.112089
power-law,M2,1.248964
power-law,M2,1.000000
power-law,M2,1.450031
power-law,M2,2.459288
power-law,M2,2.615065
power-law,M2,1.000000
power-law,M2,2.902614
power-law,M2,2.004766
power-law,M2,2.063220
power-law,M2,2.868224
power-law,M2,1.431427
power-law,M2,2.002757
power-law,M2,1.038137
power-law,M2,3.842204
power-law,M2,2.677149
power-law,M2,7.456549
power-law,M2,1.202036
power-law,M2,5.361185
power-law,M2,1.288395
power-law,M2,2.438450
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,1.573812
power-law,M2,1.395588
power-law,M2,4.362693
power-law,M2,1.039437
power-law,M2,4.421088
power-law,M2,1.000000
power-law,M2,3.178976
power-law,M2,1.229104
power-law,M2,1.151789
power-law,M2,1.995519
power-law,M2,1.041131
power-law,M2,2.139190
power-law,M2,1.000000
power-law,M2,1.022832
power-law,M2,1.507394
power-law,M2,1.857914
power-law,M2,2.089959
power-law,M2,1.219133
power-law,M2,1.606712
power-law,M2,1.502317
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,3.943882
power-law,M2,1.745458
power-law,M2,5.219756
power-law,M2,1.044731
power-law,M2,1.000000
power-law,M2,5.977524
power-law,M2,1.597628
power-law,M2,1.266811
power-law,M2,2.689410
power-law,M2,1.379420
power-law,M2,2.192571
power-law,M2,1.000000
power-law,M2,1.009698
power-law,M2,1.000000
power-law,M2,1.065099
power-law,M2,1.499331
power-law,M2,4.275884
power-law,M2,2.504533
power-law,M2,3.333800
power-law,M2,9.418358
power-law,M2,7.892438
power-law,M2,1.377817
power-law,M2,4.385639
power-law,M2,3.290050
power-law,M2,7.776548
power-law,M2,1.993905
power-law,M2,1.204698
power-law,M2,2.139452
power-law,M2,1.201477
power-law,M2,1.300290
power-law,M2,1.000000
power-law,M2,1.768092
power-law,M2,2.338354
power-law,M2,2.436456
power-law,M2,7.039292
power-law,M2,2.263505
power-law,M2,1.000000
power-law,M2,1.944131
power-law,M2,1.000000
power-law,M2,8.635511
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,2.018884
power-law,M2,1.911045
power-law,M2,1.909581
power-law,M2,10.894909
power-law,M2,1.000000
power-law,M2,1.439336
power-law,M2,1.723309
power-law,M2,2.224052
power-law,M2,2.211590
power-law,M2,7.584354
power-law,M2,1.218960
power-law,M2,1.091701
power-law,M2,1.654966
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,2.846256
power-law,M2,1.713521
power-law,M2,2.211398
power-law,M2,2.165279
power-law,M2,4.676773
power-law,M2,2.461234
power-law,M2,2.041589
power-law,M2,1.935035
power-law,M2,2.385133
power-law,M2,4.136631
power-law,M2,2.659321
power-law,M2,2.123147
power-law,M2,1.642439
power-law,M2,1.096257
power-law,M2,1.000000
power-law,M2,3.890814
power-law,M2,2.392786
power-law,M2,1.002055
power-law,M2,3.403776
power-law,M2,1.000000
power-law,M2,2.167626
power-law,M2,4.377701
power-law,M2,1.505944
power-law,M2,2.606772
power-law,M2,1.574464
power-law,M2,1.163106
power-law,M2,2.278973
power-law,M2,1.000000
power-law,M2,3.538887
power-law,M2,1.145462
power-law,M2,4.170521
power-law,M2,4.350608
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,5.337569
power-law,M2,5.111613
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,1.976071
power-law,M2,4.467172
power-law,M2,1.754715
power-law,M2,1.010911
power-law,M2,1.395683
power-law,M2,1.000000
power-law,M2,2.349267
power-law,M2,3.610204
power-law,M2,2.112724
power-law,M2,1.038087
power-law,M2,1.818751
power-law,M2,1.528859
power-law,M2,1.307579
power-law,M2,2.014523
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,3.971310
power-law,M2,1.390332
power-law,M2,1.000000
power-law,M2,1.903192
power-law,M2,1.220449
power-law,M2,1.208437
power-law,M2,1.698117
power-law,M2,2.328750
power-law,M2,1.000000
power-law,M2,2.630058
power-law,M2,3.266235
power-law,M2,1.221974
power-law,M2,2.677104
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,3.966428
power-law,M2,2.231578
power-law,M2,3.394750
power-law,M2,1.000000
power-law,M2,2.172318
power-law,M2,2.181103
power-law,M2,1.000000
power-law,M2,4.715079
power-law,M2,5.294238
power-law,M2,1.031526
power-law,M2,1.315129
power-law,M2,1.560698
power-law,M2,1.000000
power-law,M2,1.572622
power-law,M2,1.000000
power-law,M2,2.361856
power-law,M2,6.464461
power-law,M2,1.014199
power-law,M2,1.440351
power-law,M2,1.191636
power-law,M2,1.165314
power-law,M2,1.000000
power-law,M2,1.497980
power-law,M2,2.675934
power-law,M2,1.028329
power-law,M2,1.023762
power-law,M2,1.653492
power-law,M2,1.000000
power-law,M2,4.221712
power-law,M2,9.902908
power-law,M2,1.157198
power-law,M2,1.816909
power-law,M2,1.000000
power-law,M2,2.566541
power-law,M2,2.096129
power-law,M2,18.209946
power-law,M2,1.147238
power-law,M2,1.208019
power-law,M2,1.322095
power-law,M2,4.074143
power-law,M2,4.573636
power-law,M2,5.857428
power-law,M2,2.351828
power-law,M2,3.818087
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,1.642392
power-law,M2,1.586628
power-law,M2,2.545198
power-law,M2,2.401946
power-law,M2,2.020640
power-law,M2,2.284736
power-law,M2,1.214426
power-law,M2,2.518307
power-law,M2,1.214893
power-law,M2,1.012640
power-law,M2,3.576157
power-law,M2,5.074445
power-law,M2,1.000000
power-law,M2,3.719823
power-law,M2,1.033745
power-law,M2,1.077757
power-law,M2,3.018380
power-law,M2,1.015087
power-law,M2,1.608540
power-law,M2,1.292988
power-law,M2,1.004230
power-law,M2,3.097143
power-law,M2,2.997578
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,2.722381
power-law,M2,1.000000
power-law,M2,1.898509
power-law,M2,1.000000
power-law,M2,1.129459
power-law,M2,2.919326
power-law,M2,2.357310
power-law,M2,2.205546
power-law,M2,1.242485
power-law,M2,1.041358
power-law,M2,1.395158
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,1.000000
power-law,M2,1.064736
power-law,M2,1.000000
power-law,M2,2.656345
power-law,M2,1.000000
power-law,M2,1.656129
power-law,M2,1.240299
power-law,M2,1.106569
power-law,M2,2.643809
power-law,M2,4.513334
power-law,M2,2.120515
power-law,M2,1.000000
power-law,M2,1.185626
power-law,M4*,3.772050
power-law,M4*,5.684765
power-law,M4*,6.706169
power-law,M4*,1.155132
power-law,M4*,3.231543
power-law,M4*,11.641689
power-law,M4*,1.431754
power-law,M4*,3.771476
power-law,M4*,1.000000
power-law,M4*,7.316552
power-law,M4*,1.000000
power-law,M4*,1.552544
power-law,M4*,9.261857
power-law,M4*,3.023542
power-law,M4*,1.000000
power-law,M4*,1.442951
power-law,M4*,3.641411
power-law,M4*,1.948628
power-law,M4*,1.000000
power-law,M4*,2.015482
power-law,M4*,1.758389
power-law,M4*,1.314152
power-law,M4*,2.978552
power-law,M4*,5.645221
power-law,M4*,2.812016
power-law,M4*,1.036407
power-law,M4*,2.043495
power-law,M4*,1.303360
power-law,M4*,2.613450
power-law,M4*,1.000000
power-law,M4*,3.054985
power-law,M4*,2.641894
power-law,M4*,1.168866
power-law,M4*,5.414311
power-law,M4*,3.856399
power-law,M4*,1.035147
power-law,M4*,1.000000
power-law,M4*,3.004341
power-law,M4*,2.362830
power-law,M4*,4.273745
power-law,M4*,1.036123
power-law,M4*,3.956870
power-law,M4*,3.048783
power-law,M4*,4.766942
power-law,M4*,1.000000
power-law,M4*,6.903941
power-law,M4*,2.318618
power-law,M4*,1.485699
power-law,M4*,1.000000
power-law,M4*,1.108105
power-law,M4*,1.600259
power-law,M4*,4.065464
power-law,M4*,1.289452
power-law,M4*,1.379867
power-law,M4*,2.858455
power-law,M4*,1.097702
power-law,M4*,2.150349
power-law,M4*,2.790174
power-law,M4*,3.914029
power-law,M4*,5.061907
power-law,M4*,4.243130
power-law,M4*,1.546888
power-law,M4*,3.454865
power-law,M4*,1.226784
power-law,M4*,1.947695
power-law,M4*,4.084742
power-law,M4*,5.598997
power-law,M4*,1.000000
power-law,M4*,1.846859
power-law,M4*,1.067062
power-law,M4*,1.550818
power-law,M4*,1.109418
power-law,M4*,3.152654
power-law,M4*,5.496748
power-law,M4*,1.304609
power-law,M4*,4.722049
power-law,M4*,1.000000
power-law,M4*,3.859633
power-law,M4*,1.042667
power-law,M4*,4.213169
power-law,M4*,1.246841
power-law,M4*,1.721260
power-law,M4*,3.281290
power-law,M4*,10.333345
power-law,M4*,1.438366
power-law,M4*,1.091831
power-law,M4*,1.013153
power-law,M4*,6.859355
power-law,M4*,2.384240
power-law,M4*,1.664751
power-law,M4*,5.521542
power-law,M4*,3.022895
power-law,M4*,3.765512
power-law,M4*,1.631130
power-law,M4*,1.468643
power-law,M4*,4.056149
power-law,M4*,1.258648
power-law,M4*,3.331193
power-law,M4*,3.036647
power-law,M4*,1.000000
power-law,M4*,1.246570
power-law,M4*,3.930006
power-law,M4*,1.360262
power-law,M4*,5.398469
power-law,M4*,1.669166
power-law,M4*,2.665585
power-law,M4*,2.936503
power-law,M4*,1.000000
power-law,M4*,3.326135
power-law,M4*,4.199323
power-law,M4*,1.541751
power-law,M4*,1.000000
power-law,M4*,1.690174
power-law,M4*,1.000000
power-law,M4*,1.000000
power-law,M4*,1.000000
power-law,M4*,4.447950
power-law,M4*,1.255939
power-law,M4*,1.774307
power-law,M4*,3.718726
power-law,M4*,5.014533
power-law,M4*,3.808562
power-law,M4*,1.710404
power-law,M4*,1.433955
power-law,M4*,6.522706
power-law,M4*,1.000382
power-law,M4*,1.948224
power-law,M4*,6.126891
power-law,M4*,11.528290
power-law,M4*,1.819215
power-law,M4*,1.997110
power-law,M4*,1.262422
power-law,M4*,1.000000
power-law,M4*,6.231951
power-law,M4*,2.176579
power-law,M4*,1.403291
power-law,M4*,1.410071
power-law,M4*,1.000000
power-law,M4*,2.577111
power-law,M4*,7.380285
power-law,M4*,1.320003
power-law,M4*,1.330762
power-law,M4*,2.223827
power-law,M4*,1.276560
power-law,M4*,1.153035
power-law,M4*,1.000000
power-law,M4*,1.842274
power-law,M4*,3.018865
power-law,M4*,1.772886
power-law,M4*,4.028379
power-law,M4*,5.293585
power-law,M4*,1.000000
power-law,M4*,2.196231
power-law,M4*,1.709995
power-law,M4*,2.602744
power-law,M4*,1.000000
power-law,M4*,1.209464
power-law,M4*,2.694577
power-law,M4*,4.557857
power-law,M4*,1.000000
power-law,M4*,1.400835
power-law,M4*,2.099050
power-law,M4*,3.140478
power-law,M4*,1.710751
power-law,M4*,1.000000
power-law,M4*,2.149072
power-law,M4*,1.000000
power-law,M4*,2.260653
power-law,M4*,4.548386
power-law,M4*,5.359203
power-law,M4*,3.920475
power-law,M4*,4.767605
power-law,M4*,1.727655
power-law,M4*,1.000000
power-law,M4*,3.024526
power-law,M4*,1.216410
power-law,M4*,1.000000
power-law,M4*,4.121165
power-law,M4*,1.117614
power-law,M4*,1.000000
power-law,M4*,1.072901
power-law,M4*,2.129602
power-law,M4*,1.000000
power-law,M4*,6.616409
power-law,M4*,1.449149
power-law,M4*,1.819867
power-law,M4*,2.985544
power-law,M4*,1.152612
power-law,M4*,1.000000
power-law,M4*,1.850294
power-law,M4*,3.891101
power-law,M4*,3.454618
power-law,M4*,3.278458
power-law,M4*,1.221800
power-law,M4*,1.000000
power-law,M4*,2.208295
power-law,M4*,1.000000
power-law,M4*,1.913569
power-law,M4*,2.311349
power-law,M4*,7.327753
power-law,M4*,1.057463
power-law,M4*,5.670241
power-law,M4*,1.057883
power-law,M4*,1.003937
power-law,M4*,2.897482
power-law,M4*,1.441284
power-law,M4*,5.271416
power-law,M4*,1.894002
power-law,M4*,1.392094
power-law,M4*,3.050782
power-law,M4*,1.630350
power-law,M4*,4.585057
